caldt,prtnam,totret
1950-01-31,5,0.042078
1950-02-28,5,0.010272
1950-03-31,5,-0.008210
1950-04-29,5,0.047553
1950-05-31,5,0.033706
1950-06-30,5,-0.067082
1950-07-31,5,0.047398
1950-08-31,5,0.046457
1950-09-29,5,0.061709
1950-10-31,5,-0.012323
1950-11-30,5,0.036479
1950-12-30,5,0.083503
1951-01-31,5,0.085758
1951-02-28,5,0.007283
1951-03-31,5,-0.040982
1951-04-30,5,0.037801
1951-05-31,5,-0.018679
1951-06-29,5,-0.047999
1951-07-31,5,0.060133
1951-08-31,5,0.044675
1951-09-28,5,0.021730
1951-10-31,5,-0.025260
1951-11-30,5,0.011259
1951-12-31,5,0.012432
1952-01-31,5,0.007810
1952-02-29,5,-0.021510
1952-03-31,5,0.033552
1952-04-30,5,-0.037029
1952-05-29,5,0.030744
1952-06-30,5,0.033335
1952-07-31,5,0.013061
1952-08-29,5,-0.002685
1952-09-30,5,-0.021860
1952-10-31,5,-0.004618
1952-11-28,5,0.054637
1952-12-31,5,0.025089
1953-01-30,5,0.019518
1953-02-27,5,0.007572
1953-03-31,5,-0.002677
1953-04-30,5,-0.023268
1953-05-29,5,-0.000785
1953-06-30,5,-0.034107
1953-07-31,5,0.020456
1953-08-31,5,-0.053878
1953-09-30,5,-0.011892
1953-10-30,5,0.042054
1953-11-30,5,0.020542
1953-12-31,5,-0.008735
1954-01-29,5,0.075308
1954-02-26,5,0.022536
1954-03-31,5,0.027979
1954-04-30,5,0.020681
1954-05-28,5,0.043128
1954-06-30,5,0.011892
1954-07-30,5,0.060342
1954-08-31,5,-0.012494
1954-09-30,5,0.039673
1954-10-29,5,-0.003719
1954-11-30,5,0.101174
1954-12-31,5,0.081319
1955-01-31,5,0.015592
1955-02-28,5,0.045830
1955-03-31,5,-0.004880
1955-04-29,5,0.020965
1955-05-31,5,-0.001076
1955-06-30,5,0.029797
1955-07-29,5,0.004030
1955-08-31,5,0.012730
1955-09-30,5,-0.013450
1955-10-31,5,-0.016309
1955-11-30,5,0.056840
1955-12-30,5,0.016809
1956-01-31,5,-0.028181
1956-02-29,5,0.032219
1956-03-29,5,0.054980
1956-04-30,5,-0.001697
1956-05-31,5,-0.039644
1956-06-29,5,0.028552
1956-07-31,5,0.042940
1956-08-31,5,-0.016203
1956-09-28,5,-0.035218
1956-10-31,5,0.009167
1956-11-30,5,0.008749
1956-12-31,5,0.026390
1957-01-31,5,-0.005443
1957-02-28,5,-0.026134
1957-03-29,5,0.022338
1957-04-30,5,0.035855
1957-05-31,5,0.025274
1957-06-28,5,-0.005298
1957-07-31,5,0.006709
1957-08-30,5,-0.055335
1957-09-30,5,-0.049929
1957-10-31,5,-0.063022
1957-11-29,5,0.028568
1957-12-31,5,-0.056878
1958-01-31,5,0.110819
1958-02-28,5,-0.013713
1958-03-31,5,0.029638
1958-04-30,5,0.026308
1958-05-29,5,0.045679
1958-06-30,5,0.027307
1958-07-31,5,0.062188
1958-08-29,5,0.033227
1958-09-30,5,0.047489
1958-10-31,5,0.027806
1958-11-28,5,0.031861
1958-12-31,5,0.030096
1959-01-30,5,0.039277
1959-02-27,5,0.035995
1959-03-31,5,0.006897
1959-04-30,5,0.030557
1959-05-29,5,0.001418
1959-06-30,5,0.008806
1959-07-31,5,0.039662
1959-08-31,5,-0.004392
1959-09-30,5,-0.041077
1959-10-30,5,0.028116
1959-11-30,5,0.013909
1959-12-31,5,0.022323
1960-01-29,5,-0.052062
1960-02-29,5,0.001018
1960-03-31,5,-0.020715
1960-04-29,5,-0.025954
1960-05-31,5,0.025065
1960-06-30,5,0.027392
1960-07-29,5,-0.016032
1960-08-31,5,0.043063
1960-09-30,5,-0.058022
1960-10-31,5,-0.022478
1960-11-30,5,0.052870
1960-12-30,5,0.037757
1961-01-31,5,0.081062
1961-02-28,5,0.056779
1961-03-30,5,0.041814
1961-04-28,5,-0.000073
1961-05-31,5,0.052377
1961-06-30,5,-0.041875
1961-07-31,5,0.010006
1961-08-31,5,0.014383
1961-09-29,5,-0.017132
1961-10-31,5,0.023297
1961-11-30,5,0.045052
1961-12-29,5,-0.003767
1962-01-31,5,-0.028878
1962-02-28,5,0.013937
1962-03-30,5,-0.007393
1962-04-30,5,-0.059198
1962-05-31,5,-0.108549
1962-06-29,5,-0.085812
1962-07-31,5,0.051758
1962-08-31,5,0.021918
1962-09-28,5,-0.061320
1962-10-31,5,-0.016739
1962-11-30,5,0.133743
1962-12-31,5,-0.007962
1963-01-31,5,0.070728
1963-02-28,5,-0.019626
1963-03-29,5,0.017206
1963-04-30,5,0.031102
1963-05-31,5,0.035722
1963-06-28,5,-0.019133
1963-07-31,5,-0.020630
1963-08-30,5,0.045652
1963-09-30,5,-0.016600
1963-10-31,5,0.016154
1963-11-29,5,-0.018310
1963-12-31,5,0.004030
1964-01-31,5,0.011250
1964-02-28,5,0.029145
1964-03-31,5,0.027122
1964-04-30,5,-0.016280
1964-05-28,5,0.011993
1964-06-30,5,0.019993
1964-07-31,5,0.030391
1964-08-31,5,-0.009314
1964-09-30,5,0.028389
1964-10-30,5,0.026036
1964-11-30,5,0.005286
1964-12-31,5,-0.006700
1965-01-29,5,0.054386
1965-02-26,5,0.035736
1965-03-31,5,0.004751
1965-04-30,5,0.035891
1965-05-28,5,-0.003771
1965-06-30,5,-0.079357
1965-07-30,5,0.032726
1965-08-31,5,0.050214
1965-09-30,5,0.036778
1965-10-29,5,0.043112
1965-11-30,5,0.039097
1965-12-31,5,0.023367
1966-01-31,5,0.030314
1966-02-28,5,0.010844
1966-03-31,5,-0.024814
1966-04-29,5,0.042131
1966-05-31,5,-0.072698
1966-06-30,5,-0.010810
1966-07-29,5,-0.008698
1966-08-31,5,-0.084273
1966-09-30,5,-0.016607
1966-10-31,5,0.020392
1966-11-30,5,0.032659
1966-12-30,5,0.016581
1967-01-31,5,0.152961
1967-02-28,5,0.016870
1967-03-31,5,0.055914
1967-04-28,5,0.040306
1967-05-31,5,-0.000137
1967-06-30,5,0.048736
1967-07-31,5,0.059175
1967-08-31,5,0.006707
1967-09-29,5,0.045019
1967-10-31,5,-0.032515
1967-11-30,5,0.003824
1967-12-29,5,0.049226
1968-01-31,5,-0.014256
1968-02-29,5,-0.039597
1968-03-29,5,0.001558
1968-04-30,5,0.113166
1968-05-31,5,0.073069
1968-06-28,5,0.015533
1968-07-30,5,-0.048543
1968-08-30,5,0.026818
1968-09-30,5,0.047077
1968-10-31,5,0.031236
1968-11-29,5,0.076964
1968-12-31,5,-0.011982
1969-01-31,5,-0.022319
1969-02-28,5,-0.064834
1969-03-28,5,0.003433
1969-04-30,5,0.008275
1969-05-29,5,-0.003308
1969-06-30,5,-0.097451
1969-07-31,5,-0.081579
1969-08-29,5,0.060977
1969-09-30,5,-0.009716
1969-10-31,5,0.092806
1969-11-28,5,-0.050405
1969-12-31,5,-0.025171
1970-01-30,5,-0.057502
1970-02-27,5,0.058916
1970-03-31,5,-0.015135
1970-04-30,5,-0.143769
1970-05-29,5,-0.094738
1970-06-30,5,-0.064746
1970-07-31,5,0.065180
1970-08-31,5,0.071942
1970-09-30,5,0.095945
1970-10-30,5,-0.043476
1970-11-30,5,0.030355
1970-12-31,5,0.086768
1971-01-29,5,0.097979
1971-02-26,5,0.017954
1971-03-31,5,0.045475
1971-04-30,5,0.047695
1971-05-28,5,-0.042184
1971-06-30,5,-0.015634
1971-07-30,5,-0.057769
1971-08-31,5,0.063028
1971-09-30,5,-0.002563
1971-10-29,5,-0.048184
1971-11-30,5,-0.025254
1971-12-31,5,0.109889
1972-01-31,5,0.047076
1972-02-29,5,0.032816
1972-03-30,5,0.004035
1972-04-28,5,-0.006015
1972-05-31,5,-0.001235
1972-06-30,5,-0.021339
1972-07-31,5,-0.016685
1972-08-31,5,0.031650
1972-09-29,5,-0.024794
1972-10-31,5,-0.008582
1972-11-30,5,0.058046
1972-12-29,5,-0.013564
1973-01-31,5,-0.073702
1973-02-28,5,-0.084962
1973-03-30,5,-0.035481
1973-04-30,5,-0.063929
1973-05-31,5,-0.062588
1973-06-29,5,-0.031349
1973-07-31,5,0.090852
1973-08-31,5,-0.031629
1973-09-28,5,0.115554
1973-10-31,5,-0.007512
1973-11-30,5,-0.168596
1973-12-31,5,0.010891
1974-01-31,5,0.080294
1974-02-28,5,0.013676
1974-03-29,5,-0.018638
1974-04-30,5,-0.053815
1974-05-31,5,-0.078361
1974-06-28,5,-0.034058
1974-07-31,5,-0.016655
1974-08-30,5,-0.077674
1974-09-30,5,-0.074433
1974-10-31,5,0.135228
1974-11-29,5,-0.024449
1974-12-31,5,-0.047389
1975-01-31,5,0.246511
1975-02-28,5,0.055987
1975-03-31,5,0.068737
1975-04-30,5,0.050712
1975-05-30,5,0.056985
1975-06-30,5,0.061035
1975-07-31,5,-0.044358
1975-08-29,5,-0.030970
1975-09-30,5,-0.037657
1975-10-31,5,0.036577
1975-11-28,5,0.042621
1975-12-31,5,0.006988
1976-01-30,5,0.166367
1976-02-27,5,0.054806
1976-03-31,5,0.013450
1976-04-30,5,-0.013127
1976-05-28,5,-0.007309
1976-06-30,5,0.064533
1976-07-30,5,-0.000472
1976-08-31,5,-0.013792
1976-09-30,5,0.023135
1976-10-29,5,-0.025253
1976-11-30,5,0.042959
1976-12-31,5,0.076691
1977-01-31,5,-0.004720
1977-02-28,5,-0.020284
1977-03-31,5,0.007152
1977-04-29,5,0.024062
1977-05-31,5,-0.009829
1977-06-30,5,0.074058
1977-07-29,5,-0.017618
1977-08-31,5,-0.007814
1977-09-30,5,0.003945
1977-10-31,5,-0.024561
1977-11-30,5,0.075572
1977-12-30,5,0.010790
1978-01-31,5,-0.047340
1978-02-28,5,0.005077
1978-03-31,5,0.071375
1978-04-28,5,0.075895
1978-05-31,5,0.039568
1978-06-30,5,-0.005653
1978-07-31,5,0.047622
1978-08-31,5,0.076324
1978-09-29,5,-0.025438
1978-10-31,5,-0.168667
1978-11-30,5,0.050223
1978-12-29,5,0.011842
1979-01-31,5,0.082528
1979-02-28,5,-0.032901
1979-03-30,5,0.089358
1979-04-30,5,0.013624
1979-05-31,5,-0.014255
1979-06-29,5,0.051979
1979-07-31,5,0.039976
1979-08-31,5,0.065403
1979-09-28,5,-0.006622
1979-10-31,5,-0.083753
1979-11-30,5,0.075896
1979-12-31,5,0.034714
1980-01-31,5,0.059823
1980-02-29,5,-0.030231
1980-03-31,5,-0.143739
1980-04-30,5,0.066489
1980-05-30,5,0.075824
1980-06-30,5,0.046604
1980-07-31,5,0.098133
1980-08-29,5,0.034318
1980-09-30,5,0.033627
1980-10-31,5,0.013940
1980-11-28,5,0.062800
1980-12-31,5,-0.022402
1981-01-30,5,0.010072
1981-02-27,5,0.021216
1981-03-31,5,0.083828
1981-04-30,5,0.016576
1981-05-29,5,0.022260
1981-06-30,5,-0.003299
1981-07-31,5,-0.025496
1981-08-31,5,-0.064103
1981-09-30,5,-0.048480
1981-10-30,5,0.053597
1981-11-30,5,0.035382
1981-12-31,5,-0.024346
1982-01-29,5,-0.015977
1982-02-26,5,-0.028016
1982-03-31,5,0.012422
1982-04-30,5,0.045638
1982-05-28,5,-0.026157
1982-06-30,5,-0.002786
1982-07-30,5,-0.022811
1982-08-31,5,0.119581
1982-09-30,5,0.024674
1982-10-29,5,0.134114
1982-11-30,5,0.068278
1982-12-31,5,-0.003090
1983-01-31,5,0.056112
1983-02-28,5,0.031556
1983-03-31,5,0.036141
1983-04-29,5,0.062897
1983-05-31,5,0.044523
1983-06-30,5,0.035882
1983-07-29,5,-0.023279
1983-08-31,5,-0.015110
1983-09-30,5,0.039380
1983-10-31,5,-0.025277
1983-11-30,5,0.047737
1983-12-30,5,-0.008396
1984-01-31,5,-0.022219
1984-02-29,5,-0.058793
1984-03-30,5,0.006031
1984-04-30,5,-0.005363
1984-05-31,5,-0.044198
1984-06-29,5,0.021319
1984-07-31,5,-0.035364
1984-08-31,5,0.115043
1984-09-28,5,0.002742
1984-10-31,5,-0.005391
1984-11-30,5,-0.008798
1984-12-31,5,0.015186
1985-01-31,5,0.106691
1985-02-28,5,0.019083
1985-03-29,5,-0.016794
1985-04-30,5,-0.005332
1985-05-31,5,0.052185
1985-06-28,5,0.027008
1985-07-31,5,0.021874
1985-08-30,5,-0.005242
1985-09-30,5,-0.043426
1985-10-31,5,0.028250
1985-11-29,5,0.057615
1985-12-31,5,0.048364
1986-01-31,5,0.021053
1986-02-28,5,0.060739
1986-03-31,5,0.069386
1986-04-30,5,-0.001752
1986-05-30,5,0.051535
1986-06-30,5,0.005589
1986-07-31,5,-0.072334
1986-08-29,5,0.071748
1986-09-30,5,-0.050549
1986-10-31,5,0.044786
1986-11-28,5,-0.000971
1986-12-31,5,-0.021908
1987-01-30,5,0.120014
1987-02-27,5,0.066172
1987-03-31,5,0.014220
1987-04-30,5,-0.018599
1987-05-29,5,0.004339
1987-06-30,5,0.043048
1987-07-31,5,0.054907
1987-08-31,5,0.011400
1987-09-30,5,-0.018226
1987-10-30,5,-0.263258
1987-11-30,5,-0.043121
1987-12-31,5,0.067012
1988-01-29,5,0.050136
1988-02-29,5,0.076966
1988-03-31,5,0.005282
1988-04-29,5,0.021319
1988-05-31,5,-0.001669
1988-06-30,5,0.073369
1988-07-29,5,-0.013172
1988-08-31,5,-0.019887
1988-09-30,5,0.016044
1988-10-31,5,0.004229
1988-11-30,5,-0.028461
1988-12-30,5,0.039606
1989-01-31,5,0.061870
1989-02-28,5,0.010271
1989-03-31,5,0.016016
1989-04-28,5,0.036569
1989-05-31,5,0.039996
1989-06-30,5,-0.009337
1989-07-31,5,0.044375
1989-08-31,5,0.023406
1989-09-29,5,-0.012694
1989-10-31,5,-0.054201
1989-11-30,5,0.025610
1989-12-29,5,0.010366
1990-01-31,5,-0.079383
1990-02-28,5,0.019692
1990-03-30,5,0.028040
1990-04-30,5,-0.037676
1990-05-31,5,0.067206
1990-06-29,5,-0.004070
1990-07-31,5,-0.024943
1990-08-31,5,-0.104037
1990-09-28,5,-0.056912
1990-10-31,5,-0.045198
1990-11-30,5,0.085187
1990-12-31,5,0.044782
1991-01-31,5,0.081537
1991-02-28,5,0.101481
1991-03-28,5,0.035055
1991-04-30,5,0.011245
1991-05-31,5,0.047659
1991-06-28,5,-0.035716
1991-07-31,5,0.057794
1991-08-30,5,0.035131
1991-09-30,5,-0.008792
1991-10-31,5,0.017898
1991-11-29,5,-0.056899
1991-12-31,5,0.100475
1992-01-31,5,0.054244
1992-02-28,5,0.042635
1992-03-31,5,-0.015320
1992-04-30,5,-0.004326
1992-05-29,5,0.002441
1992-06-30,5,-0.012010
1992-07-31,5,0.049548
1992-08-31,5,-0.012370
1992-09-30,5,0.016917
1992-10-30,5,0.036131
1992-11-30,5,0.053781
1992-12-31,5,0.032839
1993-01-29,5,0.025393
1993-02-26,5,-0.003276
1993-03-31,5,0.044251
1993-04-30,5,-0.023734
1993-05-28,5,0.034061
1993-06-30,5,0.004184
1993-07-30,5,-0.014513
1993-08-31,5,0.044080
1993-09-30,5,0.007660
1993-10-29,5,0.021004
1993-11-30,5,-0.015735
1993-12-31,5,0.042949
1994-01-31,5,0.044644
1994-02-28,5,-0.003397
1994-03-31,5,-0.057226
1994-04-29,5,-0.007202
1994-05-31,5,-0.006620
1994-06-30,5,-0.021538
1994-07-29,5,0.024745
1994-08-31,5,0.045695
1994-09-30,5,-0.011281
1994-10-31,5,0.009434
1994-11-30,5,-0.051884
1994-12-30,5,0.026665
1995-01-31,5,-0.000585
1995-02-28,5,0.046993
1995-03-31,5,0.019975
1995-04-28,5,0.008407
1995-05-31,5,0.015900
1995-06-30,5,0.026841
1995-07-31,5,0.045662
1995-08-31,5,0.016951
1995-09-29,5,0.014345
1995-10-31,5,-0.025549
1995-11-30,5,0.049460
1995-12-29,5,0.037513
1996-01-31,5,0.006595
1996-02-29,5,0.023997
1996-03-29,5,0.030390
1996-04-30,5,0.040159
1996-05-31,5,0.024389
1996-06-28,5,-0.013364
1996-07-31,5,-0.070085
1996-08-30,5,0.044936
1996-09-30,5,0.028870
1996-10-31,5,-0.014777
1996-11-29,5,0.049073
1996-12-31,5,0.016061
1997-01-31,5,0.014618
1997-02-28,5,-0.005927
1997-03-31,5,-0.044823
1997-04-30,5,0.012873
1997-05-30,5,0.086068
1997-06-30,5,0.046789
1997-07-31,5,0.046615
1997-08-29,5,0.010237
1997-09-30,5,0.057403
1997-10-31,5,-0.039774
1997-11-28,5,0.003358
1997-12-31,5,0.026027
1998-01-30,5,-0.029457
1998-02-27,5,0.085116
1998-03-31,5,0.051677
1998-04-30,5,0.004683
1998-05-29,5,-0.041993
1998-06-30,5,-0.013662
1998-07-31,5,-0.076838
1998-08-31,5,-0.181361
1998-09-30,5,0.039994
1998-10-30,5,0.058194
1998-11-30,5,0.053925
1998-12-31,5,0.046848
1999-01-29,5,-0.034037
1999-02-26,5,-0.064212
1999-03-31,5,0.021124
1999-04-30,5,0.081562
1999-05-28,5,0.027013
1999-06-30,5,0.053010
1999-07-30,5,-0.034585
1999-08-31,5,-0.055971
1999-09-30,5,-0.020858
1999-10-29,5,-0.023065
1999-11-30,5,-0.002029
1999-12-31,5,0.028498
2000-01-31,5,-0.044474
2000-02-29,5,-0.032918
2000-03-31,5,0.136908
2000-04-28,5,-0.000148
2000-05-31,5,0.008732
2000-06-30,5,-0.002054
2000-07-31,5,0.039347
2000-08-31,5,0.065444
2000-09-29,5,-0.008127
2000-10-31,5,-0.009404
2000-11-30,5,-0.031173
2000-12-29,5,0.119260
2001-01-31,5,0.038100
2001-02-28,5,-0.015276
2001-03-30,5,-0.029108
2001-04-30,5,0.054483
2001-05-31,5,0.038579
2001-06-29,5,-0.003490
2001-07-31,5,-0.019907
2001-08-31,5,-0.010293
2001-09-28,5,-0.103307
2001-10-31,5,0.052009
2001-11-30,5,0.071387
2001-12-31,5,0.060301
2002-01-31,5,-0.006898
2002-02-28,5,0.020090
2002-03-28,5,0.063460
2002-04-30,5,0.017653
2002-05-31,5,-0.033996
2002-06-28,5,-0.057906
2002-07-31,5,-0.108204
2002-08-30,5,0.024708
2002-09-30,5,-0.081316
2002-10-31,5,0.017657
2002-11-29,5,0.085874
2002-12-31,5,-0.037112
2003-01-31,5,-0.036124
2003-02-28,5,-0.023891
2003-03-31,5,0.009090
2003-04-30,5,0.098088
2003-05-30,5,0.073930
2003-06-30,5,0.017974
2003-07-31,5,0.028820
2003-08-29,5,0.056889
2003-09-30,5,-0.024666
2003-10-31,5,0.076472
2003-11-28,5,0.026141
2003-12-31,5,0.032126
2004-01-30,5,0.030259
2004-02-27,5,0.027636
2004-03-31,5,0.010182
2004-04-30,5,-0.029961
2004-05-28,5,-0.003176
2004-06-30,5,0.033687
2004-07-30,5,-0.042115
2004-08-31,5,-0.001958
2004-09-30,5,0.034677
2004-10-29,5,0.014500
2004-11-30,5,0.077103
2004-12-31,5,0.028558
2005-01-31,5,-0.014970
2005-02-28,5,0.037988
2005-03-31,5,-0.009470
2005-04-29,5,-0.046699
2005-05-31,5,0.050536
2005-06-30,5,0.035278
2005-07-29,5,0.053621
2005-08-31,5,-0.010523
2005-09-30,5,0.001036
2005-10-31,5,-0.033396
2005-11-30,5,0.052993
2005-12-30,5,0.008450
2006-01-31,5,0.071837
2006-02-28,5,0.002544
2006-03-31,5,0.036596
2006-04-28,5,0.020387
2006-05-31,5,-0.030388
2006-06-30,5,0.002068
2006-07-31,5,-0.028911
2006-08-31,5,0.024323
2006-09-29,5,0.006391
2006-10-31,5,0.054688
2006-11-30,5,0.042159
2006-12-29,5,0.001790
2007-01-31,5,0.045404
2007-02-28,5,0.018716
2007-03-30,5,0.015393
2007-04-30,5,0.036167
2007-05-31,5,0.049788
2007-06-29,5,-0.003420
2007-07-31,5,-0.049074
2007-08-31,5,-0.016262
2007-09-28,5,0.019688
2007-10-31,5,0.009309
2007-11-30,5,-0.068601
2007-12-31,5,-0.013952
2008-01-31,5,-0.022976
2008-02-29,5,-0.034056
2008-03-31,5,-0.016189
2008-04-30,5,0.067374
2008-05-30,5,0.045953
2008-06-30,5,-0.075490
2008-07-31,5,0.007323
2008-08-29,5,0.036556
2008-09-30,5,-0.091567
2008-10-31,5,-0.198094
2008-11-28,5,-0.127518
2008-12-31,5,0.050306
2009-01-30,5,-0.065067
2009-02-27,5,-0.104236
2009-03-31,5,0.086588
2009-04-30,5,0.199866
2009-05-29,5,0.050870
2009-06-30,5,-0.019885
2009-07-31,5,0.113509
2009-08-31,5,0.039764
2009-09-30,5,0.071514
2009-10-30,5,-0.049593
2009-11-30,5,0.043167
2009-12-31,5,0.066415
2010-01-29,5,-0.035497
2010-02-26,5,0.040569
2010-03-31,5,0.074181
2010-04-30,5,0.044969
2010-05-28,5,-0.080572
2010-06-30,5,-0.063734
2010-07-30,5,0.071455
2010-08-31,5,-0.054026
2010-09-30,5,0.117530
2010-10-29,5,0.044316
2010-11-30,5,0.036589
2010-12-31,5,0.079083
2011-01-31,5,0.021248
2011-02-28,5,0.055744
2011-03-31,5,0.027604
2011-04-29,5,0.028247
2011-05-31,5,-0.021978
2011-06-30,5,-0.016382
2011-07-29,5,-0.037024
2011-08-31,5,-0.084043
2011-09-30,5,-0.131262
2011-10-31,5,0.155230
2011-11-30,5,-0.001895
2011-12-30,5,0.006915
2012-01-31,5,0.058506
2012-02-29,5,0.042836
2012-03-30,5,-0.000268
2012-04-30,5,-0.005545
2012-05-31,5,-0.085105
2012-06-29,5,0.027567
2012-07-31,5,-0.004387
2012-08-31,5,0.037647
2012-09-28,5,0.036260
2012-10-31,5,0.006136
2012-11-30,5,0.018489
2012-12-31,5,0.024448
2013-01-31,5,0.064349
2013-02-28,5,0.013781
2013-03-28,5,0.044284
2013-04-30,5,0.000266
2013-05-31,5,0.036745
2013-06-28,5,-0.013162
2013-07-31,5,0.066186
2013-08-30,5,-0.022031
2013-09-30,5,0.058019
2013-10-31,5,0.037162
2013-11-29,5,0.033800
2013-12-31,5,0.028392
2014-01-31,5,-0.035547
2014-02-28,5,0.054360
2014-03-31,5,-0.000894
2014-04-30,5,-0.008049
2014-05-30,5,0.011017
2014-06-30,5,0.043942
2014-07-31,5,-0.051722
2014-08-29,5,0.059264
2014-09-30,5,-0.056012
2014-10-31,5,0.030568
2014-11-28,5,0.003041
2014-12-31,5,-0.007149
2015-01-30,5,-0.028510
2015-02-27,5,0.068908
2015-03-31,5,0.010163
2015-04-30,5,-0.001948
2015-05-29,5,-0.000750
2015-06-30,5,-0.027122
2015-07-31,5,-0.043454
2015-08-31,5,-0.040025
2015-09-30,5,-0.072197
2015-10-30,5,0.070937
2015-11-30,5,0.001173
2015-12-31,5,-0.063141
2016-01-29,5,-0.081328
2016-02-29,5,0.015928
2016-03-31,5,0.095692
2016-04-29,5,0.038089
2016-05-31,5,0.000237
2016-06-30,5,-0.008353
2016-07-29,5,0.057408
2016-08-31,5,0.014098
2016-09-30,5,0.008704
2016-10-31,5,-0.039672
2016-11-30,5,0.074951
2016-12-30,5,0.017418
2017-01-31,5,0.013847
2017-02-28,5,0.024222
2017-03-31,5,-0.004219
2017-04-28,5,0.011177
2017-05-31,5,-0.022987
2017-06-30,5,0.016024
2017-07-31,5,0.012814
2017-08-31,5,-0.023167
2017-09-29,5,0.044552
2017-10-31,5,0.017094
2017-11-30,5,0.026529
2017-12-29,5,0.007216
2018-01-31,5,0.023445
2018-02-28,5,-0.040297
2018-03-29,5,-0.001242
2018-04-30,5,0.000049
2018-05-31,5,0.050213
2018-06-29,5,0.003199
2018-07-31,5,0.022707
2018-08-31,5,0.040228
2018-09-28,5,-0.016163
2018-10-31,5,-0.098180
2018-11-30,5,0.013440
2018-12-31,5,-0.115657
2019-01-31,5,0.125052
2019-02-28,5,0.037346
2019-03-29,5,-0.027004
2019-04-30,5,0.045006
2019-05-31,5,-0.084039
2019-06-28,5,0.084110
2019-07-31,5,0.010236
2019-08-30,5,-0.045949
2019-09-30,5,0.021040
2019-10-31,5,0.010685
2019-11-29,5,0.008929
2019-12-31,5,0.026401
2020-01-31,5,-0.027385
2020-02-28,5,-0.102812
2020-03-31,5,-0.249050
2020-04-30,5,0.204153
2020-05-29,5,0.060911
2020-06-30,5,0.054683
2020-07-31,5,0.035650
2020-08-31,5,0.049272
2020-09-30,5,-0.042134
2020-10-30,5,0.021240
2020-11-30,5,0.190026
2020-12-31,5,0.083206
2021-01-29,5,0.014110
2021-02-26,5,0.072014
2021-03-31,5,0.053188
2021-04-30,5,0.037943
2021-05-28,5,0.017228
2021-06-30,5,0.028794
2021-07-30,5,-0.021152
2021-08-31,5,0.025644
2021-09-30,5,-0.023072
2021-10-29,5,0.043371
2021-11-30,5,-0.029260
2021-12-31,5,0.029076
2022-01-31,5,-0.059842
2022-02-28,5,0.011817
2022-03-31,5,0.038152
2022-04-29,5,-0.069576
2022-05-31,5,0.019981
2022-06-30,5,-0.104869
2022-07-29,5,0.108882
2022-08-31,5,-0.033190
2022-09-30,5,-0.109094
2022-10-31,5,0.115358
2022-11-30,5,0.054695
2022-12-30,5,-0.058618
2023-01-31,5,0.112497
2023-02-28,5,-0.010172
2023-03-31,5,-0.035001
2023-04-28,5,-0.010047
2023-05-31,5,-0.024579
2023-06-30,5,0.092212
2023-07-31,5,0.052875
2023-08-31,5,-0.051560
2023-09-29,5,-0.059262
2023-10-31,5,-0.058556
2023-11-30,5,0.086872
2023-12-29,5,0.108062
2024-01-31,5,-0.032521
2024-02-29,5,0.042106
2024-03-28,5,0.066702
2024-04-30,5,-0.054105
2024-05-31,5,0.043202
2024-06-28,5,-0.018455
2024-07-31,5,0.088928
2024-08-30,5,-0.012773
2024-09-30,5,0.025061
2024-10-31,5,-0.017644
2024-11-29,5,0.101286
2024-12-31,5,-0.078259
1925-12-31,6,
1926-01-30,6,0.027443
1926-02-27,6,-0.071754
1926-03-31,6,-0.090953
1926-04-30,6,0.060171
1926-05-28,6,0.018061
1926-06-30,6,0.031455
1926-07-31,6,0.008708
1926-08-31,6,0.032033
1926-09-30,6,-0.006960
1926-10-30,6,-0.029578
1926-11-30,6,0.043798
1926-12-31,6,0.022989
1927-01-31,6,0.009860
1927-02-28,6,0.060946
1927-03-31,6,-0.032073
1927-04-30,6,-0.016107
1927-05-31,6,0.089445
1927-06-30,6,-0.023449
1927-07-30,6,0.035988
1927-08-31,6,-0.008646
1927-09-30,6,0.022719
1927-10-31,6,-0.028780
1927-11-30,6,0.057979
1927-12-31,6,0.042924
1928-01-31,6,0.005244
1928-02-29,6,-0.034396
1928-03-31,6,0.067124
1928-04-30,6,0.074309
1928-05-31,6,0.024407
1928-06-30,6,-0.052796
1928-07-31,6,0.001155
1928-08-31,6,0.052897
1928-09-29,6,0.040924
1928-10-31,6,0.031269
1928-11-30,6,0.102880
1928-12-31,6,0.005714
1929-01-31,6,0.016412
1929-02-28,6,0.011211
1929-03-28,6,-0.046170
1929-04-30,6,0.019824
1929-05-31,6,-0.087423
1929-06-29,6,0.072552
1929-07-31,6,0.029597
1929-08-30,6,-0.003034
1929-09-30,6,-0.034589
1929-10-31,6,-0.249414
1929-11-27,6,-0.137597
1929-12-31,6,-0.012984
1930-01-31,6,0.074051
1930-02-28,6,0.033503
1930-03-31,6,0.108973
1930-04-30,6,-0.058917
1930-05-29,6,-0.019307
1930-06-30,6,-0.187254
1930-07-31,6,0.040399
1930-08-29,6,-0.028583
1930-09-30,6,-0.135273
1930-10-31,6,-0.104781
1930-11-29,6,-0.032694
1930-12-31,6,-0.115194
1931-01-31,6,0.133217
1931-02-28,6,0.133210
1931-03-31,6,-0.082397
1931-04-30,6,-0.157424
1931-05-29,6,-0.105611
1931-06-30,6,0.131647
1931-07-31,6,-0.093368
1931-08-31,6,-0.029285
1931-09-30,6,-0.314765
1931-10-31,6,0.076113
