DlyCalDt,INDNO,_NAME_,_LABEL_,COL1
20060201,1000080,DlyTotRet,Daily Total Return on Index,0.001467923
20060202,1000080,DlyTotRet,Daily Total Return on Index,-0.008452524
20060203,1000080,DlyTotRet,Daily Total Return on Index,-0.004871122
20060206,1000080,DlyTotRet,Daily Total Return on Index,0.0021387134
20060207,1000080,DlyTotRet,Daily Total Return on Index,-0.010210179
20060208,1000080,DlyTotRet,Daily Total Return on Index,0.0067646234
20060209,1000080,DlyTotRet,Daily Total Return on Index,-0.001716879
20060210,1000080,DlyTotRet,Daily Total Return on Index,0.0009482705
20060213,1000080,DlyTotRet,Daily Total Return on Index,-0.004782796
20060214,1000080,DlyTotRet,Daily Total Return on Index,0.0094858986
20060215,1000080,DlyTotRet,Daily Total Return on Index,0.0034640832
20060216,1000080,DlyTotRet,Daily Total Return on Index,0.0077971252
20060217,1000080,DlyTotRet,Daily Total Return on Index,-0.000568943
20060221,1000080,DlyTotRet,Daily Total Return on Index,-0.002571945
20060222,1000080,DlyTotRet,Daily Total Return on Index,0.0066348201
20060223,1000080,DlyTotRet,Daily Total Return on Index,-0.002800599
20060224,1000080,DlyTotRet,Daily Total Return on Index,0.0023401883
20060227,1000080,DlyTotRet,Daily Total Return on Index,0.0034607711
20060228,1000080,DlyTotRet,Daily Total Return on Index,-0.009851006
20060301,1000080,DlyTotRet,Daily Total Return on Index,0.0094026284
20060302,1000080,DlyTotRet,Daily Total Return on Index,-0.000446206
20060303,1000080,DlyTotRet,Daily Total Return on Index,-0.001259175
20060306,1000080,DlyTotRet,Daily Total Return on Index,-0.007393897
20060307,1000080,DlyTotRet,Daily Total Return on Index,-0.005323986
20060308,1000080,DlyTotRet,Daily Total Return on Index,0.0007059773
20060309,1000080,DlyTotRet,Daily Total Return on Index,-0.004217672
20060310,1000080,DlyTotRet,Daily Total Return on Index,0.0073913229
20060313,1000080,DlyTotRet,Daily Total Return on Index,0.0027812646
20060314,1000080,DlyTotRet,Daily Total Return on Index,0.0102179779
20060315,1000080,DlyTotRet,Daily Total Return on Index,0.0053024747
20060316,1000080,DlyTotRet,Daily Total Return on Index,0.0016900274
20060317,1000080,DlyTotRet,Daily Total Return on Index,0.0013710765
20060320,1000080,DlyTotRet,Daily Total Return on Index,-0.001418654
20060321,1000080,DlyTotRet,Daily Total Return on Index,-0.006706523
20060322,1000080,DlyTotRet,Daily Total Return on Index,0.0059751084
20060323,1000080,DlyTotRet,Daily Total Return on Index,-0.001280384
20060324,1000080,DlyTotRet,Daily Total Return on Index,0.0025873549
20060327,1000080,DlyTotRet,Daily Total Return on Index,-0.000985687
20060328,1000080,DlyTotRet,Daily Total Return on Index,-0.005286335
20060329,1000080,DlyTotRet,Daily Total Return on Index,0.0092361948
20060330,1000080,DlyTotRet,Daily Total Return on Index,-0.000606976
20060331,1000080,DlyTotRet,Daily Total Return on Index,-0.002622561
20060403,1000080,DlyTotRet,Daily Total Return on Index,0.0008397138
20060404,1000080,DlyTotRet,Daily Total Return on Index,0.0055967261
20060405,1000080,DlyTotRet,Daily Total Return on Index,0.0049256044
20060406,1000080,DlyTotRet,Daily Total Return on Index,-0.000824089
20060407,1000080,DlyTotRet,Daily Total Return on Index,-0.009975169
20060410,1000080,DlyTotRet,Daily Total Return on Index,0.0001019759
20060411,1000080,DlyTotRet,Daily Total Return on Index,-0.008224007
20060412,1000080,DlyTotRet,Daily Total Return on Index,0.0017331644
20060413,1000080,DlyTotRet,Daily Total Return on Index,0.0012411767
20060417,1000080,DlyTotRet,Daily Total Return on Index,-0.001500376
20060418,1000080,DlyTotRet,Daily Total Return on Index,0.0173711049
20060419,1000080,DlyTotRet,Daily Total Return on Index,0.0042878994
20060420,1000080,DlyTotRet,Daily Total Return on Index,-0.000819354
20060421,1000080,DlyTotRet,Daily Total Return on Index,0.0001953598
20060424,1000080,DlyTotRet,Daily Total Return on Index,-0.00294298
20060425,1000080,DlyTotRet,Daily Total Return on Index,-0.004011148
20060426,1000080,DlyTotRet,Daily Total Return on Index,0.0021419268
20060427,1000080,DlyTotRet,Daily Total Return on Index,0.0018459033
20060428,1000080,DlyTotRet,Daily Total Return on Index,0.0013359361
20060501,1000080,DlyTotRet,Daily Total Return on Index,-0.003282236
20060502,1000080,DlyTotRet,Daily Total Return on Index,0.0060426572
20060503,1000080,DlyTotRet,Daily Total Return on Index,-0.003151442
20060504,1000080,DlyTotRet,Daily Total Return on Index,0.0039730797
20060505,1000080,DlyTotRet,Daily Total Return on Index,0.0105482393
20060508,1000080,DlyTotRet,Daily Total Return on Index,-0.000123093
20060509,1000080,DlyTotRet,Daily Total Return on Index,0.0008851485
20060510,1000080,DlyTotRet,Daily Total Return on Index,-0.001460813
20060511,1000080,DlyTotRet,Daily Total Return on Index,-0.013540862
20060512,1000080,DlyTotRet,Daily Total Return on Index,-0.012832438
20060515,1000080,DlyTotRet,Daily Total Return on Index,-0.001099699
20060516,1000080,DlyTotRet,Daily Total Return on Index,-0.001031631
20060517,1000080,DlyTotRet,Daily Total Return on Index,-0.017065222
20060518,1000080,DlyTotRet,Daily Total Return on Index,-0.007167419
20060519,1000080,DlyTotRet,Daily Total Return on Index,0.0041794954
20060522,1000080,DlyTotRet,Daily Total Return on Index,-0.006253671
20060523,1000080,DlyTotRet,Daily Total Return on Index,-0.003449669
20060524,1000080,DlyTotRet,Daily Total Return on Index,-0.000250477
20060525,1000080,DlyTotRet,Daily Total Return on Index,0.0139127945
20060526,1000080,DlyTotRet,Daily Total Return on Index,0.0063097731
20060530,1000080,DlyTotRet,Daily Total Return on Index,-0.015231504
20060531,1000080,DlyTotRet,Daily Total Return on Index,0.0093417126
20060601,1000080,DlyTotRet,Daily Total Return on Index,0.0125818351
20060602,1000080,DlyTotRet,Daily Total Return on Index,0.0025857546
20060605,1000080,DlyTotRet,Daily Total Return on Index,-0.018876428
20060606,1000080,DlyTotRet,Daily Total Return on Index,-0.003563634
20060607,1000080,DlyTotRet,Daily Total Return on Index,-0.006568379
20060608,1000080,DlyTotRet,Daily Total Return on Index,-0.001110233
20060609,1000080,DlyTotRet,Daily Total Return on Index,-0.003265389
20060612,1000080,DlyTotRet,Daily Total Return on Index,-0.014843488
20060613,1000080,DlyTotRet,Daily Total Return on Index,-0.013068181
20060614,1000080,DlyTotRet,Daily Total Return on Index,0.0051059271
20060615,1000080,DlyTotRet,Daily Total Return on Index,0.0238620477
20060616,1000080,DlyTotRet,Daily Total Return on Index,-0.004456079
20060619,1000080,DlyTotRet,Daily Total Return on Index,-0.01016986
20060620,1000080,DlyTotRet,Daily Total Return on Index,-0.000521352
20060621,1000080,DlyTotRet,Daily Total Return on Index,0.0117873053
20060622,1000080,DlyTotRet,Daily Total Return on Index,-0.0048704
20060623,1000080,DlyTotRet,Daily Total Return on Index,0.0009250667
20060626,1000080,DlyTotRet,Daily Total Return on Index,0.0055413423
20060627,1000080,DlyTotRet,Daily Total Return on Index,-0.009671569
20060628,1000080,DlyTotRet,Daily Total Return on Index,0.0049327104
20060629,1000080,DlyTotRet,Daily Total Return on Index,0.0236172071
20060630,1000080,DlyTotRet,Daily Total Return on Index,0.001019488
20060703,1000080,DlyTotRet,Daily Total Return on Index,0.0079100064
20060705,1000080,DlyTotRet,Daily Total Return on Index,-0.008494636
20060706,1000080,DlyTotRet,Daily Total Return on Index,0.0022027456
20060707,1000080,DlyTotRet,Daily Total Return on Index,-0.007509886
20060710,1000080,DlyTotRet,Daily Total Return on Index,0.0004284586
20060711,1000080,DlyTotRet,Daily Total Return on Index,0.0041589265
20060712,1000080,DlyTotRet,Daily Total Return on Index,-0.010936673
20060713,1000080,DlyTotRet,Daily Total Return on Index,-0.01414749
20060714,1000080,DlyTotRet,Daily Total Return on Index,-0.005288464
20060717,1000080,DlyTotRet,Daily Total Return on Index,-0.003577096
20060718,1000080,DlyTotRet,Daily Total Return on Index,0.0016316549
20060719,1000080,DlyTotRet,Daily Total Return on Index,0.0198470387
20060720,1000080,DlyTotRet,Daily Total Return on Index,-0.01100595
20060721,1000080,DlyTotRet,Daily Total Return on Index,-0.008938033
20060724,1000080,DlyTotRet,Daily Total Return on Index,0.0177199974
20060725,1000080,DlyTotRet,Daily Total Return on Index,0.0075902948
20060726,1000080,DlyTotRet,Daily Total Return on Index,0.0003340206
20060727,1000080,DlyTotRet,Daily Total Return on Index,-0.005474132
20060728,1000080,DlyTotRet,Daily Total Return on Index,0.0130515527
20060731,1000080,DlyTotRet,Daily Total Return on Index,-0.000515
20060801,1000080,DlyTotRet,Daily Total Return on Index,-0.005261666
20060802,1000080,DlyTotRet,Daily Total Return on Index,0.0067012124
20060803,1000080,DlyTotRet,Daily Total Return on Index,0.0023659682
20060804,1000080,DlyTotRet,Daily Total Return on Index,-0.001167717
20060807,1000080,DlyTotRet,Daily Total Return on Index,-0.00300485
20060808,1000080,DlyTotRet,Daily Total Return on Index,-0.003899809
20060809,1000080,DlyTotRet,Daily Total Return on Index,-0.004163099
20060810,1000080,DlyTotRet,Daily Total Return on Index,0.0039378994
20060811,1000080,DlyTotRet,Daily Total Return on Index,-0.004552698
20060814,1000080,DlyTotRet,Daily Total Return on Index,0.0006949365
20060815,1000080,DlyTotRet,Daily Total Return on Index,0.0149234295
20060816,1000080,DlyTotRet,Daily Total Return on Index,0.0093738712
20060817,1000080,DlyTotRet,Daily Total Return on Index,0.0014541371
20060818,1000080,DlyTotRet,Daily Total Return on Index,0.0029673435
20060821,1000080,DlyTotRet,Daily Total Return on Index,-0.00312231
20060822,1000080,DlyTotRet,Daily Total Return on Index,0.0012577101
20060823,1000080,DlyTotRet,Daily Total Return on Index,-0.005157231
20060824,1000080,DlyTotRet,Daily Total Return on Index,0.0012580857
20060825,1000080,DlyTotRet,Daily Total Return on Index,-0.00029502
20060828,1000080,DlyTotRet,Daily Total Return on Index,0.0055664599
20060829,1000080,DlyTotRet,Daily Total Return on Index,0.0030195479
20060830,1000080,DlyTotRet,Daily Total Return on Index,0.0013393041
20060831,1000080,DlyTotRet,Daily Total Return on Index,0.0008927805
20060901,1000080,DlyTotRet,Daily Total Return on Index,0.0050571593
20060905,1000080,DlyTotRet,Daily Total Return on Index,0.0025663191
20060906,1000080,DlyTotRet,Daily Total Return on Index,-0.011470226
20060907,1000080,DlyTotRet,Daily Total Return on Index,-0.005379654
20060908,1000080,DlyTotRet,Daily Total Return on Index,0.0024364805
20060911,1000080,DlyTotRet,Daily Total Return on Index,-0.001583129
20060912,1000080,DlyTotRet,Daily Total Return on Index,0.0114116652
20060913,1000080,DlyTotRet,Daily Total Return on Index,0.0051110483
20060914,1000080,DlyTotRet,Daily Total Return on Index,-0.002191478
20060915,1000080,DlyTotRet,Daily Total Return on Index,0.0021447153
20060918,1000080,DlyTotRet,Daily Total Return on Index,0.0015247741
20060919,1000080,DlyTotRet,Daily Total Return on Index,-0.003259103
20060920,1000080,DlyTotRet,Daily Total Return on Index,0.005182459
20060921,1000080,DlyTotRet,Daily Total Return on Index,-0.004422346
20060922,1000080,DlyTotRet,Daily Total Return on Index,-0.003775584
20060925,1000080,DlyTotRet,Daily Total Return on Index,0.0079156734
20060926,1000080,DlyTotRet,Daily Total Return on Index,0.0072546395
20060927,1000080,DlyTotRet,Daily Total Return on Index,0.0021087527
20060928,1000080,DlyTotRet,Daily Total Return on Index,0.0018636251
20060929,1000080,DlyTotRet,Daily Total Return on Index,-0.002992268
20061002,1000080,DlyTotRet,Daily Total Return on Index,-0.003889544
20061003,1000080,DlyTotRet,Daily Total Return on Index,-0.000399809
20061004,1000080,DlyTotRet,Daily Total Return on Index,0.0123638339
20061005,1000080,DlyTotRet,Daily Total Return on Index,0.0050710558
20061006,1000080,DlyTotRet,Daily Total Return on Index,-0.003111498
20061009,1000080,DlyTotRet,Daily Total Return on Index,0.0021603872
20061010,1000080,DlyTotRet,Daily Total Return on Index,0.0022476331
20061011,1000080,DlyTotRet,Daily Total Return on Index,-0.003593757
20061012,1000080,DlyTotRet,Daily Total Return on Index,0.0105665453
20061013,1000080,DlyTotRet,Daily Total Return on Index,0.0033388497
20061016,1000080,DlyTotRet,Daily Total Return on Index,0.0043578477
20061017,1000080,DlyTotRet,Daily Total Return on Index,-0.004577392
20061018,1000080,DlyTotRet,Daily Total Return on Index,0.0010136882
20061019,1000080,DlyTotRet,Daily Total Return on Index,0.0023766609
20061020,1000080,DlyTotRet,Daily Total Return on Index,-0.000417003
20061023,1000080,DlyTotRet,Daily Total Return on Index,0.005425763
20061024,1000080,DlyTotRet,Daily Total Return on Index,0.0008213676
20061025,1000080,DlyTotRet,Daily Total Return on Index,0.0043485151
20061026,1000080,DlyTotRet,Daily Total Return on Index,0.0064785556
20061027,1000080,DlyTotRet,Daily Total Return on Index,-0.008195005
20061030,1000080,DlyTotRet,Daily Total Return on Index,0.0003257982
20061031,1000080,DlyTotRet,Daily Total Return on Index,0.0000525814
20061101,1000080,DlyTotRet,Daily Total Return on Index,-0.008973752
20061102,1000080,DlyTotRet,Daily Total Return on Index,-0.000126916
20061103,1000080,DlyTotRet,Daily Total Return on Index,-0.00031804
20061106,1000080,DlyTotRet,Daily Total Return on Index,0.0115164651
20061107,1000080,DlyTotRet,Daily Total Return on Index,0.0018117545
20061108,1000080,DlyTotRet,Daily Total Return on Index,0.0033538629
20061109,1000080,DlyTotRet,Daily Total Return on Index,-0.004635881
20061110,1000080,DlyTotRet,Daily Total Return on Index,0.0021502923
20061113,1000080,DlyTotRet,Daily Total Return on Index,0.0022587542
20061114,1000080,DlyTotRet,Daily Total Return on Index,0.0069217903
20061115,1000080,DlyTotRet,Daily Total Return on Index,0.0040057377
20061116,1000080,DlyTotRet,Daily Total Return on Index,0.0011412981
20061117,1000080,DlyTotRet,Daily Total Return on Index,0.0002130956
20061120,1000080,DlyTotRet,Daily Total Return on Index,0.0004809552
20061121,1000080,DlyTotRet,Daily Total Return on Index,0.0031244201
20061122,1000080,DlyTotRet,Daily Total Return on Index,0.0029997016
20061124,1000080,DlyTotRet,Daily Total Return on Index,-0.001902073
20061127,1000080,DlyTotRet,Daily Total Return on Index,-0.01473588
20061128,1000080,DlyTotRet,Daily Total Return on Index,0.0030396671
20061129,1000080,DlyTotRet,Daily Total Return on Index,0.0096669688
20061130,1000080,DlyTotRet,Daily Total Return on Index,0.00169655
20061201,1000080,DlyTotRet,Daily Total Return on Index,-0.002828043
20061204,1000080,DlyTotRet,Daily Total Return on Index,0.0099871222
20061205,1000080,DlyTotRet,Daily Total Return on Index,0.0038629789
20061206,1000080,DlyTotRet,Daily Total Return on Index,-0.001078304
20061207,1000080,DlyTotRet,Daily Total Return on Index,-0.003427791
20061208,1000080,DlyTotRet,Daily Total Return on Index,0.0011627877
20061211,1000080,DlyTotRet,Daily Total Return on Index,0.0019679424
20061212,1000080,DlyTotRet,Daily Total Return on Index,-0.002012894
20061213,1000080,DlyTotRet,Daily Total Return on Index,0.0011861378
20061214,1000080,DlyTotRet,Daily Total Return on Index,0.0076804829
20061215,1000080,DlyTotRet,Daily Total Return on Index,0.0000169608
20061218,1000080,DlyTotRet,Daily Total Return on Index,-0.004982994
20061219,1000080,DlyTotRet,Daily Total Return on Index,0.0018702925
20061220,1000080,DlyTotRet,Daily Total Return on Index,-0.000627566
20061221,1000080,DlyTotRet,Daily Total Return on Index,-0.003811671
20061222,1000080,DlyTotRet,Daily Total Return on Index,-0.004542056
20061226,1000080,DlyTotRet,Daily Total Return on Index,0.0043249638
20061227,1000080,DlyTotRet,Daily Total Return on Index,0.0077864407
20061228,1000080,DlyTotRet,Daily Total Return on Index,-0.001043034
20061229,1000080,DlyTotRet,Daily Total Return on Index,-0.004517534
20070103,1000080,DlyTotRet,Daily Total Return on Index,-0.001340691
20070104,1000080,DlyTotRet,Daily Total Return on Index,0.0005489784
20070105,1000080,DlyTotRet,Daily Total Return on Index,-0.007280287
20070108,1000080,DlyTotRet,Daily Total Return on Index,0.0025741932
20070109,1000080,DlyTotRet,Daily Total Return on Index,6.4226026E-7
20070110,1000080,DlyTotRet,Daily Total Return on Index,0.0020880336
20070111,1000080,DlyTotRet,Daily Total Return on Index,0.0073211672
20070112,1000080,DlyTotRet,Daily Total Return on Index,0.0061370877
20070116,1000080,DlyTotRet,Daily Total Return on Index,0.0003064943
20070117,1000080,DlyTotRet,Daily Total Return on Index,-0.000606911
20070118,1000080,DlyTotRet,Daily Total Return on Index,-0.004679361
20070119,1000080,DlyTotRet,Daily Total Return on Index,0.0043355213
20070122,1000080,DlyTotRet,Daily Total Return on Index,-0.00537396
20070123,1000080,DlyTotRet,Daily Total Return on Index,0.0052092789
20070124,1000080,DlyTotRet,Daily Total Return on Index,0.0087963058
20070125,1000080,DlyTotRet,Daily Total Return on Index,-0.010736757
20070126,1000080,DlyTotRet,Daily Total Return on Index,0.0000825133
20070129,1000080,DlyTotRet,Daily Total Return on Index,0.0001424833
20070130,1000080,DlyTotRet,Daily Total Return on Index,0.0057608457
20070131,1000080,DlyTotRet,Daily Total Return on Index,0.0063671027
20070201,1000080,DlyTotRet,Daily Total Return on Index,0.0062560731
20070202,1000080,DlyTotRet,Daily Total Return on Index,0.0012571896
20070205,1000080,DlyTotRet,Daily Total Return on Index,-0.000606963
20070206,1000080,DlyTotRet,Daily Total Return on Index,0.0015041156
20070207,1000080,DlyTotRet,Daily Total Return on Index,0.002183445
20070208,1000080,DlyTotRet,Daily Total Return on Index,-0.000425437
20070209,1000080,DlyTotRet,Daily Total Return on Index,-0.00690837
20070212,1000080,DlyTotRet,Daily Total Return on Index,-0.003886163
20070213,1000080,DlyTotRet,Daily Total Return on Index,0.0080451818
20070214,1000080,DlyTotRet,Daily Total Return on Index,0.0072330876
20070215,1000080,DlyTotRet,Daily Total Return on Index,0.0017323608
20070216,1000080,DlyTotRet,Daily Total Return on Index,0.000508123
20070220,1000080,DlyTotRet,Daily Total Return on Index,0.0035631603
20070221,1000080,DlyTotRet,Daily Total Return on Index,-0.000294899
20070222,1000080,DlyTotRet,Daily Total Return on Index,-0.000386512
20070223,1000080,DlyTotRet,Daily Total Return on Index,-0.002572505
20070226,1000080,DlyTotRet,Daily Total Return on Index,-0.001261028
20070227,1000080,DlyTotRet,Daily Total Return on Index,-0.034094996
20070228,1000080,DlyTotRet,Daily Total Return on Index,0.0047307535
20070301,1000080,DlyTotRet,Daily Total Return on Index,-0.002833966
20070302,1000080,DlyTotRet,Daily Total Return on Index,-0.012460976
20070305,1000080,DlyTotRet,Daily Total Return on Index,-0.011987517
20070306,1000080,DlyTotRet,Daily Total Return on Index,0.0167174648
20070307,1000080,DlyTotRet,Daily Total Return on Index,-0.001346558
20070308,1000080,DlyTotRet,Daily Total Return on Index,0.0072334865
20070309,1000080,DlyTotRet,Daily Total Return on Index,0.0016274022
20070312,1000080,DlyTotRet,Daily Total Return on Index,0.0031365183
20070313,1000080,DlyTotRet,Daily Total Return on Index,-0.020146385
20070314,1000080,DlyTotRet,Daily Total Return on Index,0.0054195718
20070315,1000080,DlyTotRet,Daily Total Return on Index,0.0047756616
20070316,1000080,DlyTotRet,Daily Total Return on Index,-0.003603725
20070319,1000080,DlyTotRet,Daily Total Return on Index,0.0110522305
20070320,1000080,DlyTotRet,Daily Total Return on Index,0.0067960984
20070321,1000080,DlyTotRet,Daily Total Return on Index,0.0167588285
20070322,1000080,DlyTotRet,Daily Total Return on Index,-0.000140425
20070323,1000080,DlyTotRet,Daily Total Return on Index,0.0017122933
20070326,1000080,DlyTotRet,Daily Total Return on Index,0.0005611619
20070327,1000080,DlyTotRet,Daily Total Return on Index,-0.005698212
20070328,1000080,DlyTotRet,Daily Total Return on Index,-0.00700198
20070329,1000080,DlyTotRet,Daily Total Return on Index,0.0035189324
20070330,1000080,DlyTotRet,Daily Total Return on Index,-0.000379583
20070402,1000080,DlyTotRet,Daily Total Return on Index,0.0030363276
20070403,1000080,DlyTotRet,Daily Total Return on Index,0.0089064315
20070404,1000080,DlyTotRet,Daily Total Return on Index,0.0014816772
20070405,1000080,DlyTotRet,Daily Total Return on Index,0.0036318508
20070409,1000080,DlyTotRet,Daily Total Return on Index,0.0005797997
20070410,1000080,DlyTotRet,Daily Total Return on Index,0.0026989163
20070411,1000080,DlyTotRet,Daily Total Return on Index,-0.005869301
20070412,1000080,DlyTotRet,Daily Total Return on Index,0.0063850547
20070413,1000080,DlyTotRet,Daily Total Return on Index,0.0037338959
20070416,1000080,DlyTotRet,Daily Total Return on Index,0.0104883009
20070417,1000080,DlyTotRet,Daily Total Return on Index,0.0010336465
20070418,1000080,DlyTotRet,Daily Total Return on Index,0.0003154752
20070419,1000080,DlyTotRet,Daily Total Return on Index,-0.002807998
20070420,1000080,DlyTotRet,Daily Total Return on Index,0.0093370607
20070423,1000080,DlyTotRet,Daily Total Return on Index,-0.001727187
20070424,1000080,DlyTotRet,Daily Total Return on Index,-0.00073935
20070425,1000080,DlyTotRet,Daily Total Return on Index,0.0094777545
20070426,1000080,DlyTotRet,Daily Total Return on Index,-0.000598836
20070427,1000080,DlyTotRet,Daily Total Return on Index,-0.000784611
20070430,1000080,DlyTotRet,Daily Total Return on Index,-0.009263886
20070501,1000080,DlyTotRet,Daily Total Return on Index,0.001747071
20070502,1000080,DlyTotRet,Daily Total Return on Index,0.0082721956
20070503,1000080,DlyTotRet,Daily Total Return on Index,0.0038865899
20070504,1000080,DlyTotRet,Daily Total Return on Index,0.0028860236
20070507,1000080,DlyTotRet,Daily Total Return on Index,0.0026056054
20070508,1000080,DlyTotRet,Daily Total Return on Index,-0.001397911
20070509,1000080,DlyTotRet,Daily Total Return on Index,0.0036884239
20070510,1000080,DlyTotRet,Daily Total Return on Index,-0.013746083
20070511,1000080,DlyTotRet,Daily Total Return on Index,0.0103609981
20070514,1000080,DlyTotRet,Daily Total Return on Index,-0.002695815
20070515,1000080,DlyTotRet,Daily Total Return on Index,-0.001857139
20070516,1000080,DlyTotRet,Daily Total Return on Index,0.0073475011
20070517,1000080,DlyTotRet,Daily Total Return on Index,-0.000504772
20070518,1000080,DlyTotRet,Daily Total Return on Index,0.0067732127
20070521,1000080,DlyTotRet,Daily Total Return on Index,0.0032466868
20070522,1000080,DlyTotRet,Daily Total Return on Index,0.0009267912
20070523,1000080,DlyTotRet,Daily Total Return on Index,-0.00093535
20070524,1000080,DlyTotRet,Daily Total Return on Index,-0.011302335
20070525,1000080,DlyTotRet,Daily Total Return on Index,0.0063847591
20070529,1000080,DlyTotRet,Daily Total Return on Index,0.0030413839
20070530,1000080,DlyTotRet,Daily Total Return on Index,0.0082388714
20070531,1000080,DlyTotRet,Daily Total Return on Index,0.0016018701
20070601,1000080,DlyTotRet,Daily Total Return on Index,0.0051337201
20070604,1000080,DlyTotRet,Daily Total Return on Index,0.0021041104
20070605,1000080,DlyTotRet,Daily Total Return on Index,-0.00531509
20070606,1000080,DlyTotRet,Daily Total Return on Index,-0.009350617
20070607,1000080,DlyTotRet,Daily Total Return on Index,-0.018093816
20070608,1000080,DlyTotRet,Daily Total Return on Index,0.0107740717
20070611,1000080,DlyTotRet,Daily Total Return on Index,0.0011217564
20070612,1000080,DlyTotRet,Daily Total Return on Index,-0.010814979
20070613,1000080,DlyTotRet,Daily Total Return on Index,0.0141552698
20070614,1000080,DlyTotRet,Daily Total Return on Index,0.0053608368
20070615,1000080,DlyTotRet,Daily Total Return on Index,0.0074088044
20070618,1000080,DlyTotRet,Daily Total Return on Index,-0.000892106
20070619,1000080,DlyTotRet,Daily Total Return on Index,0.0017823769
20070620,1000080,DlyTotRet,Daily Total Return on Index,-0.012701474
20070621,1000080,DlyTotRet,Daily Total Return on Index,0.0053970979
20070622,1000080,DlyTotRet,Daily Total Return on Index,-0.010743079
20070625,1000080,DlyTotRet,Daily Total Return on Index,-0.004819499
20070626,1000080,DlyTotRet,Daily Total Return on Index,-0.004004541
20070627,1000080,DlyTotRet,Daily Total Return on Index,0.0093291431
20070628,1000080,DlyTotRet,Daily Total Return on Index,0.0007356173
20070629,1000080,DlyTotRet,Daily Total Return on Index,-0.000734107
20070702,1000080,DlyTotRet,Daily Total Return on Index,0.0114145057
20070703,1000080,DlyTotRet,Daily Total Return on Index,0.0034420557
20070705,1000080,DlyTotRet,Daily Total Return on Index,0.0012114513
20070706,1000080,DlyTotRet,Daily Total Return on Index,0.0044631487
20070709,1000080,DlyTotRet,Daily Total Return on Index,0.0015502475
20070710,1000080,DlyTotRet,Daily Total Return on Index,-0.013580139
20070711,1000080,DlyTotRet,Daily Total Return on Index,0.0050661399
20070712,1000080,DlyTotRet,Daily Total Return on Index,0.0175164053
20070713,1000080,DlyTotRet,Daily Total Return on Index,0.0031677109
20070716,1000080,DlyTotRet,Daily Total Return on Index,-0.003056593
20070717,1000080,DlyTotRet,Daily Total Return on Index,-0.000060127
20070718,1000080,DlyTotRet,Daily Total Return on Index,-0.0015548
20070719,1000080,DlyTotRet,Daily Total Return on Index,0.0048479543
20070720,1000080,DlyTotRet,Daily Total Return on Index,-0.01167858
20070723,1000080,DlyTotRet,Daily Total Return on Index,0.0030443255
20070724,1000080,DlyTotRet,Daily Total Return on Index,-0.02013476
20070725,1000080,DlyTotRet,Daily Total Return on Index,0.0026930161
20070726,1000080,DlyTotRet,Daily Total Return on Index,-0.023846015
20070727,1000080,DlyTotRet,Daily Total Return on Index,-0.014738279
20070730,1000080,DlyTotRet,Daily Total Return on Index,0.0092891586
20070731,1000080,DlyTotRet,Daily Total Return on Index,-0.010150051
20070801,1000080,DlyTotRet,Daily Total Return on Index,0.0041121107
20070802,1000080,DlyTotRet,Daily Total Return on Index,0.0059626256
20070803,1000080,DlyTotRet,Daily Total Return on Index,-0.025934536
20070806,1000080,DlyTotRet,Daily Total Return on Index,0.0180378274
20070807,1000080,DlyTotRet,Daily Total Return on Index,0.0065655487
20070808,1000080,DlyTotRet,Daily Total Return on Index,0.015589385
20070809,1000080,DlyTotRet,Daily Total Return on Index,-0.026887677
20070810,1000080,DlyTotRet,Daily Total Return on Index,-0.000467593
20070813,1000080,DlyTotRet,Daily Total Return on Index,-0.000551957
20070814,1000080,DlyTotRet,Daily Total Return on Index,-0.019068773
20070815,1000080,DlyTotRet,Daily Total Return on Index,-0.015661536
20070816,1000080,DlyTotRet,Daily Total Return on Index,0.0018357908
20070817,1000080,DlyTotRet,Daily Total Return on Index,0.0244215857
20070820,1000080,DlyTotRet,Daily Total Return on Index,0.0016024131
20070821,1000080,DlyTotRet,Daily Total Return on Index,0.0021425006
20070822,1000080,DlyTotRet,Daily Total Return on Index,0.0130250236
20070823,1000080,DlyTotRet,Daily Total Return on Index,-0.001601484
20070824,1000080,DlyTotRet,Daily Total Return on Index,0.0123418963
20070827,1000080,DlyTotRet,Daily Total Return on Index,-0.008300528
20070828,1000080,DlyTotRet,Daily Total Return on Index,-0.023435722
20070829,1000080,DlyTotRet,Daily Total Return on Index,0.0218103389
20070830,1000080,DlyTotRet,Daily Total Return on Index,-0.003806181
20070831,1000080,DlyTotRet,Daily Total Return on Index,0.0123105636
20070904,1000080,DlyTotRet,Daily Total Return on Index,0.0110980668
20070905,1000080,DlyTotRet,Daily Total Return on Index,-0.010086195
20070906,1000080,DlyTotRet,Daily Total Return on Index,0.0044272495
20070907,1000080,DlyTotRet,Daily Total Return on Index,-0.016254137
20070910,1000080,DlyTotRet,Daily Total Return on Index,-0.002888488
20070911,1000080,DlyTotRet,Daily Total Return on Index,0.0135202111
20070912,1000080,DlyTotRet,Daily Total Return on Index,0.0002240129
20070913,1000080,DlyTotRet,Daily Total Return on Index,0.0074047649
20070914,1000080,DlyTotRet,Daily Total Return on Index,0.0012630441
20070917,1000080,DlyTotRet,Daily Total Return on Index,-0.005817524
20070918,1000080,DlyTotRet,Daily Total Return on Index,0.0293005074
20070919,1000080,DlyTotRet,Daily Total Return on Index,0.005782501
